,symbol_id,simillar_symbol_id,score
728,339770.KS,003490.KS,0.002746
729,339770.KS,323410.KS,0.002572
730,007690.KS,006650.KS,0.008026
731,007690.KS,069260.KS,0.006906
732,007690.KS,011170.KS,0.0069
733,007690.KS,014830.KS,0.006771
734,007690.KS,011780.KS,0.006454
735,005320.KS,003060.KS,0.003421
736,005320.KS,004090.KS,0.003322
737,005320.KS,003690.KS,0.003302
738,005320.KS,003650.KS,0.003287
739,005320.KS,008420.KS,0.003132
740,001140.KS,000120.KS,0.004398
741,001140.KS,000040.KS,0.004053
742,001140.KS,001570.KS,0.003882
743,001140.KS,001360.KS,0.00361
744,001140.KS,001120.KS,0.003564
745,002720.KS,003060.KS,0.006254
746,002720.KS,003000.KS,0.005907
747,002720.KS,001360.KS,0.005308
748,002720.KS,002620.KS,0.005073
749,002720.KS,000230.KS,0.005023
750,114090.KS,035250.KS,0.018393
751,114090.KS,034230.KQ,0.017346
752,114090.KS,069960.KS,0.009408
753,114090.KS,008770.KS,0.009315
754,114090.KS,139480.KS,0.009313
755,083420.KS,069260.KS,0.002887
756,083420.KS,107590.KS,0.002754
757,083420.KS,090350.KS,0.002743
758,083420.KS,079430.KS,0.002732
759,083420.KS,011780.KS,0.002698
760,014530.KS,000860.KS,0.00505
761,014530.KS,024090.KS,0.004876
762,014530.KS,016880.KS,0.004649
763,014530.KS,036530.KS,0.004098
764,014530.KS,002020.KS,0.004056
765,014285.KS,014280.KS,0.005884
766,014285.KS,004565.KS,0.005855
767,014285.KS,000325.KS,0.005516
768,014285.KS,009415.KS,0.005442
769,014285.KS,011785.KS,0.005404
770,014280.KS,016380.KS,0.006063
771,014280.KS,014285.KS,0.005884
772,014280.KS,007280.KS,0.004856
773,014280.KS,004560.KS,0.004856
774,014280.KS,002240.KS,0.004845
775,008870.KS,010100.KS,0.003136
776,008870.KS,009450.KS,0.003086
777,008870.KS,010690.KS,0.002938
778,008870.KS,013580.KS,0.002918
779,008870.KS,010050.KS,0.002918
780,001570.KS,001120.KS,0.004277
781,001570.KS,000860.KS,0.004223
782,001570.KS,001390.KS,0.00422
783,001570.KS,003060.KS,0.004138
784,001570.KS,000880.KS,0.004075
785,002995.KS,002990.KS,0.007266
786,002995.KS,009415.KS,0.005825
787,002995.KS,000215.KS,0.005814
788,002995.KS,003075.KS,0.005464
789,002995.KS,011785.KS,0.005203
790,002990.KS,000720.KS,0.013554
791,002990.KS,000700.KS,0.01289
792,002990.KS,000880.KS,0.011979
793,002990.KS,000210.KS,0.011835
794,002990.KS,011780.KS,0.011313
795,011785.KS,011780.KS,0.014132
796,011785.KS,003555.KS,0.010558
797,011785.KS,071055.KS,0.010474
798,011785.KS,051905.KS,0.010328
799,011785.KS,005945.KS,0.010297
800,011780.KS,011170.KS,0.035979
801,011780.KS,010950.KS,0.029986
802,011780.KS,009830.KS,0.027352
803,011780.KS,010130.KS,0.027075
804,011780.KS,004020.KS,0.025545
805,214330.KS,093230.KS,0.00922
806,214330.KS,083640.KQ,0.008606
807,214330.KS,200230.KQ,0.007794
808,214330.KS,6907.T,0.00735
809,214330.KS,043610.KQ,0.007159
810,001210.KS,034220.KS,0.010796
811,001210.KS,004710.KS,0.010084
812,001210.KS,000700.KS,0.009937
813,001210.KS,000240.KS,0.008495
814,001210.KS,009150.KS,0.007801
815,073240.KS,000240.KS,0.019459
816,073240.KS,069960.KS,0.012935
817,073240.KS,161390.KS,0.012713
818,073240.KS,086790.KS,0.01251
819,073240.KS,047040.KS,0.012231
820,092440.KS,058430.KS,0.004421
821,092440.KS,092230.KS,0.003937
822,092440.KS,090350.KS,0.003929
823,092440.KS,107590.KS,0.003747
824,092440.KS,036530.KS,0.003323
825,000270.KS,005380.KS,0.124898
826,000270.KS,012330.KS,0.068223
827,000270.KS,066570.KS,0.054246
828,000270.KS,000660.KS,0.052795
829,000270.KS,005490.KS,0.052331
830,013700.KS,014790.KS,0.004891
831,013700.KS,001470.KS,0.004856
832,013700.KS,013580.KS,0.004674
833,013700.KS,002410.KS,0.004512
834,013700.KS,023960.KS,0.004511
835,004545.KS,006340.KS,0.014376
836,004545.KS,008350.KS,0.013963
837,004545.KS,3QO.BE,0.013254
838,004545.KS,001440.KS,0.01316
839,004545.KS,DT3.BE,0.013155
840,004540.KS,005250.KS,0.005354
841,004540.KS,006340.KS,0.005188
842,004540.KS,001680.KS,0.004908
843,004540.KS,004870.KS,0.004478
844,004540.KS,004830.KS,0.004478
845,001260.KS,002990.KS,0.005684
846,001260.KS,000720.KS,0.005289
847,001260.KS,001470.KS,0.005004
848,001260.KS,001120.KS,0.004837
849,001260.KS,003070.KS,0.004612
850,008355.KS,008350.KS,0.004228
851,008355.KS,001525.KS,0.003338
852,008355.KS,001527.KS,0.003136
853,008355.KS,005725.KS,0.003135
854,008355.KS,014285.KS,0.003133
855,008350.KS,006340.KS,0.018554
856,008350.KS,001440.KS,0.017333
857,008350.KS,005880.KS,0.016807
858,008350.KS,DT3.BE,0.016347
859,008350.KS,065660.KQ,0.016293
860,004270.KS,003690.KS,0.003666
861,004270.KS,005070.KS,0.003653
862,004270.KS,004000.KS,0.003334
863,004270.KS,005360.KS,0.003322
864,004270.KS,004690.KS,0.00328
865,003925.KS,003920.KS,0.008644
866,003925.KS,005305.KS,0.0064
867,003925.KS,005300.KS,0.00572
868,003925.KS,090435.KS,0.005433
869,003925.KS,002795.KS,0.005372
870,003920.KS,005300.KS,0.01539
871,003920.KS,004370.KS,0.013305
872,003920.KS,004990.KS,0.012551
873,003920.KS,002790.KS,0.011506
874,003920.KS,005180.KS,0.010928
875,025860.KS,004800.KS,0.007546
876,025860.KS,010130.KS,0.007417
877,025860.KS,006650.KS,0.007393
878,025860.KS,011170.KS,0.007349
879,025860.KS,010060.KS,0.007086
880,005725.KS,002355.KS,0.006449
881,005725.KS,004365.KS,0.00588
882,005725.KS,005720.KS,0.00562
883,005725.KS,004255.KS,0.005307
884,005725.KS,009415.KS,0.005054
885,005720.KS,002350.KS,0.006363
886,005720.KS,005725.KS,0.00562
887,005720.KS,004360.KS,0.005589
888,005720.KS,004250.KS,0.005413
889,005720.KS,002355.KS,0.004817
890,002355.KS,002350.KS,0.008692
891,002355.KS,005305.KS,0.006975
892,002355.KS,004365.KS,0.006832
893,002355.KS,051905.KS,0.006748
894,002355.KS,000215.KS,0.006574
895,002350.KS,000240.KS,0.015684
896,002350.KS,001800.KS,0.013024
897,002350.KS,000210.KS,0.012964
898,002350.KS,002790.KS,0.012381
899,002350.KS,000720.KS,0.012318
900,251270.KS,036570.KS,0.056611
901,251270.KS,263750.KQ,0.029314
902,251270.KS,3659.T,0.027725
903,251270.KS,035720.KS,0.024274
904,251270.KS,035420.KS,0.023251
905,090355.KS,090350.KS,0.00609
906,090355.KS,002025.KS,0.004921
907,090355.KS,004545.KS,0.004454
908,090355.KS,002020.KS,0.004446
909,090355.KS,000390.KS,0.003908
910,090350.KS,090355.KS,0.00609
911,090350.KS,002020.KS,0.004821
912,090350.KS,120115.KS,0.004661
913,090350.KS,090430.KS,0.004595
914,090350.KS,002025.KS,0.004512
915,000325.KS,014285.KS,0.005516
916,000325.KS,000225.KS,0.00493
917,000325.KS,000215.KS,0.004676
918,000325.KS,002995.KS,0.00452
919,000325.KS,004565.KS,0.004309
920,000320.KS,000210.KS,0.008973
921,000320.KS,000140.KS,0.00844
922,000320.KS,000150.KS,0.00826
923,000320.KS,000490.KS,0.008141
924,000320.KS,000220.KS,0.008132
925,006280.KS,000100.KS,0.023649
926,006280.KS,128940.KS,0.02094
927,006280.KS,069620.KS,0.020679
928,006280.KS,068270.KS,0.018987
929,006280.KS,004370.KS,0.015736
930,005257.KS,005250.KS,0.007277
931,005257.KS,006280.KS,0.005524
932,005257.KS,019175.KS,0.005201
933,005257.KS,005690.KS,0.005155
934,005257.KS,001065.KS,0.004902
935,005250.KS,006280.KS,0.0142
936,005250.KS,000100.KS,0.011393
937,005250.KS,005690.KS,0.00939
938,005250.KS,071050.KS,0.009202
939,005250.KS,003000.KS,0.00881
940,004370.KS,004170.KS,0.032415
941,004370.KS,051900.KS,0.02955
942,004370.KS,033780.KS,0.029486
943,004370.KS,017670.KS,0.028916
944,004370.KS,012330.KS,0.02856
945,072710.KS,004370.KS,0.012511
946,072710.KS,005180.KS,0.007253
947,072710.KS,007310.KS,0.006586
948,072710.KS,002790.KS,0.006021
949,072710.KS,071050.KS,0.005699
950,058730.KS,002220.KS,0.00355
951,058730.KS,024090.KS,0.003516
952,058730.KS,016380.KS,0.003416
953,058730.KS,008970.KS,0.00332
954,058730.KS,001230.KS,0.003305
955,030210.KS,003530.KS,0.006906
956,030210.KS,030610.KS,0.006783
957,030210.KS,008560.KS,0.0066
958,030210.KS,005940.KS,0.006439
959,030210.KS,016360.KS,0.006043
960,023590.KS,012510.KS,0.007984
961,023590.KS,000990.KS,0.007096
962,023590.KS,003540.KS,0.006613
963,023590.KS,020000.KS,0.006514
964,023590.KS,039490.KS,0.00628
965,145210.KS,013700.KS,0.001572
966,145210.KS,093230.KS,0.001536
967,145210.KS,011930.KS,0.001533
968,145210.KS,001440.KS,0.001472
969,145210.KS,011000.KS,0.001428
970,019680.KS,000210.KS,0.009256
971,019680.KS,005300.KS,0.009159
972,019680.KS,001040.KS,0.008827
973,019680.KS,002790.KS,0.008784
974,019680.KS,071050.KS,0.008739
975,019685.KS,019680.KS,0.007941
976,019685.KS,090435.KS,0.006014
977,019685.KS,051905.KS,0.005303
978,019685.KS,003925.KS,0.004882
979,019685.KS,002795.KS,0.004807
980,006370.KS,006120.KS,0.004526
981,006370.KS,003540.KS,0.004487
982,006370.KS,004980.KS,0.004451
983,006370.KS,004170.KS,0.004342
984,006370.KS,005740.KS,0.004072
985,00806K.KS,005250.KS,0.004426
986,00806K.KS,056190.KQ,0.004152
987,00806K.KS,004835.KS,0.004141
988,00806K.KS,004830.KS,0.004118
989,00806K.KS,007700.KS,0.004023
990,008060.KS,009150.KS,0.013326
991,008060.KS,000210.KS,0.010562
992,008060.KS,006800.KS,0.010157
993,008060.KS,030200.KS,0.009972
994,008060.KS,000240.KS,0.009662
995,353200.KS,000990.KS,0.006141
996,353200.KS,042700.KS,0.005711
997,353200.KS,253450.KQ,0.005238
998,353200.KS,011070.KS,0.005215
999,353200.KS,336260.KS,0.005131
1000,35320K.KS,353200.KS,0.00295
1001,35320K.KS,078600.KQ,0.002706
1002,35320K.KS,248070.KS,0.002563
1003,35320K.KS,009900.KS,0.002557
1004,35320K.KS,298020.KS,0.002503
1005,000490.KS,000320.KS,0.008141
1006,000490.KS,000480.KS,0.007126
1007,000490.KS,000020.KS,0.007103
1008,000490.KS,000210.KS,0.006959
1009,000490.KS,000430.KS,0.006784
1010,008110.KS,007590.KS,0.003727
1011,008110.KS,008060.KS,0.003623
1012,008110.KS,007700.KS,0.003434
1013,008110.KS,008250.KS,0.003139
1014,008110.KS,011090.KS,0.003134
1015,005750.KS,006340.KS,0.003474
1016,005750.KS,007210.KS,0.003343
1017,005750.KS,006800.KS,0.003168
1018,005750.KS,006570.KS,0.003163
1019,005750.KS,003830.KS,0.003156
1020,006570.KS,006800.KS,0.003525
1021,006570.KS,006340.KS,0.003285
1022,006570.KS,005750.KS,0.003163
1023,006570.KS,007210.KS,0.00315
1024,006570.KS,006840.KS,0.003131
1025,001685.KS,001680.KS,0.008724
1026,001685.KS,097955.KS,0.007125
1027,001685.KS,000215.KS,0.006598
1028,001685.KS,051905.KS,0.006035
1029,001685.KS,097950.KS,0.006028
1030,001680.KS,004370.KS,0.016987
1031,001680.KS,097950.KS,0.015343
1032,001680.KS,000210.KS,0.01492
1033,001680.KS,001040.KS,0.014862
1034,001680.KS,000810.KS,0.013509
1035,084695.KS,084690.KS,0.005714
1036,084695.KS,001685.KS,0.005109
1037,084695.KS,001680.KS,0.004552
1038,084695.KS,097955.KS,0.004437
1039,084695.KS,097950.KS,0.004142
1040,084690.KS,084695.KS,0.005714
1041,084690.KS,001680.KS,0.005684
1042,084690.KS,097950.KS,0.005519
1043,084690.KS,097955.KS,0.005007
1044,084690.KS,001685.KS,0.004703
1045,128820.KS,011810.KS,0.004891
1046,128820.KS,010950.KS,0.003573
1047,128820.KS,123690.KS,0.003105
1048,128820.KS,128940.KS,0.003086
1049,128820.KS,018670.KS,0.003032
1050,117580.KS,017390.KS,0.003314
1051,117580.KS,053050.KQ,0.002758
1052,117580.KS,004690.KS,0.002708
1053,117580.KS,036460.KS,0.002665
1054,117580.KS,130660.KS,0.002559
1055,016710.KS,017390.KS,0.006026
1056,016710.KS,036460.KS,0.005317
1057,016710.KS,017940.KS,0.004836
1058,016710.KS,004690.KS,0.004626
1059,016710.KS,015360.KS,0.004283
1060,003545.KS,005945.KS,0.01219
1061,003545.KS,003540.KS,0.010747
1062,003545.KS,016360.KS,0.010162
1063,003545.KS,071050.KS,0.008884
1064,003545.KS,005940.KS,0.008496
1065,003547.KS,003545.KS,0.008306
1066,003547.KS,003540.KS,0.006768
1067,003547.KS,005945.KS,0.006369
1068,003547.KS,005940.KS,0.005569
1069,003547.KS,071055.KS,0.005391
1070,003540.KS,016360.KS,0.023106
1071,003540.KS,005940.KS,0.022974
1072,003540.KS,006800.KS,0.020219
1073,003540.KS,000810.KS,0.018513
1074,003540.KS,015760.KS,0.01574
1075,009190.KS,001080.KS,0.009916
1076,009190.KS,008350.KS,0.009862
1077,009190.KS,006340.KS,0.009687
1078,009190.KS,001440.KS,0.00888
1079,009190.KS,074610.KS,0.008333
1080,014160.KS,026890.KS,0.004219
1081,014160.KS,015590.KS,0.004094
1082,014160.KS,018880.KS,0.004018
1083,014160.KS,025560.KS,0.003887
1084,014160.KS,019680.KS,0.003845
1085,047040.KS,042660.KS,0.036703
1086,047040.KS,000720.KS,0.036339
1087,047040.KS,006360.KS,0.035221
1088,047040.KS,000210.KS,0.030074
1089,047040.KS,009540.KS,0.029314
1090,009320.KS,001820.KS,0.004788
1091,009320.KS,011930.KS,0.003804
1092,009320.KS,010950.KS,0.003752
1093,009320.KS,047040.KS,0.00371
1094,009320.KS,006800.KS,0.003671
1095,042660.KS,010140.KS,0.072502
1096,042660.KS,009540.KS,0.070759
1097,042660.KS,010620.KS,0.041098
1098,042660.KS,005490.KS,0.039212
1099,042660.KS,047040.KS,0.036703
1100,003090.KS,069620.KS,0.011715
1101,003090.KS,005250.KS,0.008717
1102,003090.KS,003850.KS,0.008604
1103,003090.KS,008930.KS,0.008509
1104,003090.KS,006280.KS,0.008397
1105,069620.KS,000100.KS,0.021223
1106,069620.KS,006280.KS,0.020679
1107,069620.KS,128940.KS,0.019852
1108,069620.KS,086900.KQ,0.016543
1109,069620.KS,047040.KS,0.016121
1110,000430.KS,000210.KS,0.008622
1111,000430.KS,000480.KS,0.008532
1112,000430.KS,000070.KS,0.007841
1113,000430.KS,000700.KS,0.007599
1114,000430.KS,000240.KS,0.007566
1115,006345.KS,009415.KS,0.003511
1116,006345.KS,004545.KS,0.003493
1117,006345.KS,000325.KS,0.00336
1118,006345.KS,001065.KS,0.003353
1119,006345.KS,001525.KS,0.003352
1120,006340.KS,001440.KS,0.019224
1121,006340.KS,008350.KS,0.018554
1122,006340.KS,005880.KS,0.016834
1123,006340.KS,DT3.BE,0.016375
1124,006340.KS,065660.KQ,0.016321
1125,003220.KS,003850.KS,0.00655
1126,003220.KS,001360.KS,0.006255
1127,003220.KS,019170.KS,0.006194
1128,003220.KS,006280.KS,0.005695
1129,003220.KS,000100.KS,0.005585
1130,024890.KS,016710.KS,0.003932
1131,024890.KS,014680.KS,0.003799
1132,024890.KS,035150.KS,0.003742
1133,024890.KS,016380.KS,0.003609
1134,024890.KS,051630.KS,0.003557
1135,002880.KS,001680.KS,0.003795
1136,002880.KS,001230.KS,0.003674
1137,002880.KS,000640.KS,0.003605
1138,002880.KS,002780.KS,0.003535
1139,002880.KS,001530.KS,0.003335
1140,000300.KS,000070.KS,0.007642
1141,000300.KS,000040.KS,0.007516
1142,000300.KS,000180.KS,0.007396
1143,000300.KS,000020.KS,0.006942
1144,000300.KS,000500.KS,0.006836
1145,015230.KS,003650.KS,0.006167
1146,015230.KS,000480.KS,0.005607
1147,015230.KS,000850.KS,0.005445
1148,015230.KS,000860.KS,0.005216
1149,015230.KS,067830.KS,0.005088
1150,012800.KS,021050.KS,0.005081
1151,012800.KS,026890.KS,0.004219
1152,012800.KS,016380.KS,0.004145
1153,012800.KS,018470.KS,0.003901
1154,012800.KS,015590.KS,0.003899
1155,001070.KS,001740.KS,0.003948
1156,001070.KS,001420.KS,0.003749
1157,001070.KS,001510.KS,0.003625
1158,001070.KS,000180.KS,0.003518
1159,001070.KS,001250.KS,0.003511
1160,006650.KS,011170.KS,0.017154
1161,006650.KS,011780.KS,0.013847
1162,006650.KS,004000.KS,0.012785
1163,006650.KS,009830.KS,0.012011
1164,006650.KS,010130.KS,0.011398
1165,001440.KS,005880.KS,0.023076
1166,001440.KS,006340.KS,0.019224
1167,001440.KS,008350.KS,0.017333
1168,001440.KS,DT3.BE,0.016182
1169,001440.KS,3QO.BE,0.016111
1170,084010.KS,104700.KS,0.007563
1171,084010.KS,004020.KS,0.007515
1172,084010.KS,001230.KS,0.007101
1173,084010.KS,001940.KS,0.006717
1174,084010.KS,003030.KS,0.005918
1175,001795.KS,001790.KS,0.010329
1176,001795.KS,230980.KQ,0.00782
1177,001795.KS,000050.KS,0.007731
1178,001795.KS,003480.KS,0.007405
1179,001795.KS,310870.KQ,0.007269
1180,001790.KS,001795.KS,0.010329
1181,001790.KS,000050.KS,0.009828
1182,001790.KS,003480.KS,0.009466
1183,001790.KS,230980.KQ,0.007585
1184,001790.KS,310870.KQ,0.007232
1185,001130.KS,001680.KS,0.008608
1186,001130.KS,005180.KS,0.008549
1187,001130.KS,004370.KS,0.008231
1188,001130.KS,003920.KS,0.00778
1189,001130.KS,007310.KS,0.006941
1190,003495.KS,003490.KS,0.019041
1191,003495.KS,020560.KS,0.00932
1192,003495.KS,005385.KS,0.008108
1193,003495.KS,051905.KS,0.007627
1194,003495.KS,010145.KS,0.007434
1195,003490.KS,020560.KS,0.05223
1196,003490.KS,005380.KS,0.047044
1197,003490.KS,005490.KS,0.039649
1198,003490.KS,017670.KS,0.039498
1199,003490.KS,066570.KS,0.037858
1200,005880.KS,001440.KS,0.023076
1201,005880.KS,011200.KS,0.018932
1202,005880.KS,000700.KS,0.017413
1203,005880.KS,006340.KS,0.016834
1204,005880.KS,008350.KS,0.016807
1205,003830.KS,003090.KS,0.00368
1206,003830.KS,003160.KS,0.00354
1207,003830.KS,001130.KS,0.003484
1208,003830.KS,000430.KS,0.003327
1209,003830.KS,004830.KS,0.003325
1210,016090.KS,016450.KS,0.004114
1211,016090.KS,018470.KS,0.004108
1212,016090.KS,016380.KS,0.003967
1213,016090.KS,023810.KS,0.003925
1214,016090.KS,031820.KS,0.003903
1215,069460.KS,018470.KS,0.004118
1216,069460.KS,051630.KS,0.003543
1217,069460.KS,069620.KS,0.003317
1218,069460.KS,069730.KS,0.00314
1219,069460.KS,047040.KS,0.003015
1220,192080.KS,251270.KS,0.009273
1221,192080.KS,078340.KQ,0.008459
1222,192080.KS,036570.KS,0.007868
1223,192080.KS,263750.KQ,0.007593
1224,192080.KS,181710.KS,0.006459
1225,012510.KS,036570.KS,0.012786
1226,012510.KS,035720.KS,0.010518
1227,012510.KS,011070.KS,0.010482
1228,012510.KS,035420.KS,0.01037
1229,012510.KS,012330.KS,0.010336
1230,004835.KS,004830.KS,0.006261
1231,004835.KS,005250.KS,0.005177
1232,004835.KS,071050.KS,0.004686
1233,004835.KS,043610.KQ,0.004452
1234,004835.KS,007700.KS,0.004198
1235,004830.KS,005250.KS,0.007839
1236,004830.KS,004835.KS,0.006261
1237,004830.KS,071050.KS,0.005924
1238,004830.KS,012510.KS,0.005714
1239,004830.KS,007700.KS,0.005701
1240,024900.KS,026890.KS,0.004035
1241,024900.KS,014160.KS,0.003699
1242,024900.KS,023450.KS,0.00353
1243,024900.KS,015590.KS,0.003516
1244,024900.KS,016610.KS,0.003503
1245,145720.KS,048260.KQ,0.011121
1246,145720.KS,086900.KQ,0.007663
1247,145720.KS,145020.KQ,0.006396
1248,145720.KS,039840.KQ,0.005962
1249,145720.KS,067160.KQ,0.005849
1250,002150.KS,000210.KS,0.002876
1251,002150.KS,002990.KS,0.002869
1252,002150.KS,000720.KS,0.002746
1253,002150.KS,002460.KS,0.002737
1254,002150.KS,001880.KS,0.002723
1255,001230.KS,004020.KS,0.036788
1256,001230.KS,005490.KS,0.025624
1257,001230.KS,000210.KS,0.021441
1258,001230.KS,010950.KS,0.020912
1259,001230.KS,010130.KS,0.020671
1260,004140.KS,004360.KS,0.003698
1261,004140.KS,002320.KS,0.003448
1262,004140.KS,005250.KS,0.00344
1263,004140.KS,004840.KS,0.003329
1264,004140.KS,012510.KS,0.003322
1265,007590.KS,007340.KS,0.004091
1266,007590.KS,008110.KS,0.003727
1267,007590.KS,000320.KS,0.003701
1268,007590.KS,005960.KS,0.003566
1269,007590.KS,002030.KS,0.003502
1270,005965.KS,005960.KS,0.012191
1271,005965.KS,002995.KS,0.00465
1272,005965.KS,009415.KS,0.004618
1273,005965.KS,003060.KS,0.004136
1274,005965.KS,004565.KS,0.00386
1275,005960.KS,005965.KS,0.012191
1276,005960.KS,002990.KS,0.008094
1277,005960.KS,006360.KS,0.007928
1278,005960.KS,000210.KS,0.007448
1279,005960.KS,016380.KS,0.007103
1280,026960.KS,007310.KS,0.008278
1281,026960.KS,271560.KS,0.007868
1282,026960.KS,139480.KS,0.007753
1283,026960.KS,097950.KS,0.007539
1284,026960.KS,007070.KS,0.007405
1285,002210.KS,000020.KS,0.005979
1286,002210.KS,003060.KS,0.005492
1287,002210.KS,000640.KS,0.005471
1288,002210.KS,003000.KS,0.005142
1289,002210.KS,001630.KS,0.004989
1290,102260.KS,093370.KS,0.002491
1291,102260.KS,014680.KS,0.00209
1292,102260.KS,014830.KS,0.001949
1293,102260.KS,069260.KS,0.001932
1294,102260.KS,097230.KS,0.001917
1295,000640.KS,000100.KS,0.023855
1296,000640.KS,000210.KS,0.015993
1297,000640.KS,000240.KS,0.015862
1298,000640.KS,000810.KS,0.015826
1299,000640.KS,000720.KS,0.014885
1300,170900.KS,128940.KS,0.008433
1301,170900.KS,000640.KS,0.007937
1302,170900.KS,000100.KS,0.007699
1303,170900.KS,006280.KS,0.006809
1304,170900.KS,185750.KS,0.006719
1305,028100.KS,026150.KQ,0.003544
1306,028100.KS,013700.KS,0.003532
1307,028100.KS,014790.KS,0.003329
1308,028100.KS,017800.KS,0.003194
1309,028100.KS,042670.KS,0.002995
1310,282690.KS,010130.KS,0.00205
1311,282690.KS,007340.KS,0.001961
1312,282690.KS,009970.KS,0.001932
1313,282690.KS,003690.KS,0.001843
1314,282690.KS,078930.KS,0.001813
1315,001525.KS,001527.KS,0.006299
1316,001525.KS,004985.KS,0.005514
1317,001525.KS,001520.KS,0.004858
1318,001525.KS,014285.KS,0.004318
1319,001525.KS,001745.KS,0.004294
1320,001527.KS,001525.KS,0.006299
1321,001527.KS,001520.KS,0.006022
1322,001527.KS,004985.KS,0.004321
1323,001527.KS,009415.KS,0.003885
1324,001527.KS,001745.KS,0.003701
1325,084670.KS,069730.KS,0.002169
1326,084670.KS,058730.KS,0.001581
1327,084670.KS,095720.KS,0.001558
1328,084670.KS,030720.KS,0.001559
1329,084670.KS,074610.KS,0.001543
1330,001520.KS,003410.KS,0.008861
1331,001520.KS,001740.KS,0.008759
1332,001520.KS,001680.KS,0.007884
1333,001520.KS,006120.KS,0.007697
1334,001520.KS,000210.KS,0.007488
1335,082640.KS,088350.KS,0.010452
1336,082640.KS,032830.KS,0.009597
1337,082640.KS,005830.KS,0.009121
1338,082640.KS,000810.KS,0.008428
1339,082640.KS,003690.KS,0.008001
1340,008970.KS,016380.KS,0.006595
1341,008970.KS,009190.KS,0.005165
1342,008970.KS,001230.KS,0.005099
1343,008970.KS,004560.KS,0.004826
1344,008970.KS,000970.KS,0.004444
1345,092780.KS,046310.KQ,0.001585
1346,092780.KS,041650.KS,0.001579
1347,092780.KS,025560.KS,0.001496
1348,092780.KS,080470.KQ,0.00139
1349,092780.KS,017370.KS,0.001386
1350,049770.KS,007310.KS,0.010125
1351,049770.KS,004370.KS,0.009334
1352,049770.KS,001680.KS,0.00884
1353,049770.KS,001040.KS,0.008338
1354,049770.KS,097950.KS,0.008049
1355,018500.KS,024900.KS,0.003337
1356,018500.KS,016610.KS,0.003328
1357,018500.KS,030720.KS,0.003309
1358,018500.KS,016380.KS,0.003036
1359,018500.KS,003540.KS,0.003008
1360,006040.KS,004370.KS,0.008587
